positive	AMBIENCE#GENERAL	seating	18:25	short and sweet – seating is great:it's romantic,cozy and private.
neutral	LOCATION#GENERAL	place	4:9	The place is a bit hidden away, but once you get there, it's all worth it.
positive	SERVICE#GENERAL	service	80:87	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.
negative	SERVICE#GENERAL	Service	0:7	Service was just ok, it is not what you'd expect for $500.
positive	FOOD#QUALITY	pizza	17:22	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!
positive	FOOD#QUALITY	food	8:12	Amazing food.
positive	DRINKS#QUALITY	beer	50:54	A cool bar with great food, and tons of excellent beer.
positive	FOOD#PRICES	food	4:8	The food was very good, a great deal, and the place its self was great.
positive	FOOD#PRICES	salad	62:67	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.
positive	FOOD#QUALITY	quacamole	0:9	quacamole at pacifico is yummy, as are the wings with chimmichuri.
positive	AMBIENCE#GENERAL	white organza tent	18:36	I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
positive	AMBIENCE#GENERAL	atmosphere	5:15	Nice atmosphere, the service was very pleasant and the desert was good.
positive	LOCATION#GENERAL	restaurant	4:14	The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.
positive	DRINKS#QUALITY	drinks	4:10	The drinks are always welll made and wine selection is fairly priced.
positive	FOOD#STYLE_OPTIONS	fried shrimp	16:28	My wife had the fried shrimp which are huge and loved it.
negative	FOOD#PRICES	dinner for two	15:29	But $500 for a dinner for two that didn't include Wine?
positive	FOOD#QUALITY	grilled octopus	77:92	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.
negative	RESTAURANT#GENERAL	Teodora	143:150	To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.
negative	SERVICE#GENERAL	server	12:18	A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).
negative	FOOD#QUALITY	grilled branzino	24:40	We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.
neutral	FOOD#STYLE_OPTIONS	Indian food	13:24	Very "normal Indian food", but done really well.
positive	FOOD#QUALITY	sea urchin	42:52	I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.
positive	RESTAURANT#MISCELLANEOUS	Water's Edge	35:47	My daughter's wedding reception at Water's Edge received the highest compliments from our guests.
negative	FOOD#QUALITY	food	4:8	The food here was mediocre at best. 
positive	AMBIENCE#GENERAL	looks	13:18	Over all the looks of the place exceeds the actual meals.
positive	FOOD#QUALITY	pizza	6:11	Great pizza and fantastic service.
positive	FOOD#QUALITY	food	68:72	Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!
negative	FOOD#QUALITY	dessert	32:39	The entree was bland and small, dessert was not inspired.
negative	FOOD#QUALITY	food	25:29	If you are going for the food, it will not be worth it.
positive	SERVICE#GENERAL	service	26:33	Great pizza and fantastic service.
negative	RESTAURANT#PRICES	place	166:171	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.
negative	FOOD#QUALITY	food	6:10	Gross food – Wow-
positive	FOOD#QUALITY	food	4:8	The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.
negative	FOOD#QUALITY	raddichio	76:85	Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).
positive	FOOD#QUALITY	food	21:25	sometimes i get good food and ok service.
negative	AMBIENCE#GENERAL	tables	4:10	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.
negative	RESTAURANT#PRICES	The Four Seasons	21:37	Not because you are "The Four Seasons"... – you are allowed to charge an arm and a leg for a romatic dinner.
positive	DRINKS#QUALITY	premium sake	43:55	The blond wood decor is very soothing, the premium sake is excellent and the service is great.
positive	FOOD#QUALITY	Margheritta slice	28:45	Awsome Pizza especially the Margheritta slice.
positive	RESTAURANT#GENERAL	place	85:90	amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!
positive	FOOD#QUALITY	sushi	19:24	The first time the sushi was outstanding, the second time it was a little bland.
positive	FOOD#STYLE_OPTIONS	paninis	36:43	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.
positive	RESTAURANT#GENERAL	place	38:43	I've lived in NY for 5 years and this place has it all.
negative	FOOD#QUALITY	chef	98:102	Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.
positive	FOOD#QUALITY	food	4:8	The food was delicious but do not come here on a empty stomach.
neutral	RESTAURANT#PRICES	location	59:67	Not what I would expect for the price and prestige of this location.
negative	SERVICE#GENERAL	staff	74:79	I wish I could like this place more, and I wish someone would retrain the staff.
positive	FOOD#QUALITY	food	47:51	Have frequented 'ino for several years and the food remains excellent.
positive	FOOD#QUALITY	Thai style Fried Sea Bass	10:35	I had the Thai style Fried Sea Bass...which was very good. 
positive	FOOD#QUALITY	fried shrimp	16:28	My wife had the fried shrimp which are huge and loved it.
positive	FOOD#PRICES	prixe fixe tasting menu	32:55	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
positive	FOOD#QUALITY	Guacamole+shrimp appetizer	0:26	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.
neutral	FOOD#QUALITY	dim sum	82:89	My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.
positive	FOOD#QUALITY	sausages	139:147	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.
positive	SERVICE#GENERAL	waitstaff	82:91	Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.
negative	RESTAURANT#GENERAL	place	29:34	I would never recommend this place to anybody even for a casual dinner.
positive	FOOD#QUALITY	drunken chicken	28:43	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.
neutral	FOOD#QUALITY	scallion pancakes	4:21	The scallion pancakes and fried dumplings were nothing out of the ordinary.
neutral	FOOD#STYLE_OPTIONS	cheeseburgers	38:51	My son and his girlfriend both wanted cheeseburgers and they were huge!
positive	RESTAURANT#GENERAL	brasserie	191:200	Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.
positive	RESTAURANT#GENERAL	place	6:11	Great place, great value.
neutral	FOOD#STYLE_OPTIONS	menu	42:46	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.
positive	AMBIENCE#GENERAL	atmosphere	25:35	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
positive	FOOD#STYLE_OPTIONS	French Onion soup	43:60	The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.
positive	FOOD#QUALITY	sushi	6:11	Great sushi experience.
positive	RESTAURANT#GENERAL	Restaurant Saul	50:65	Every time in New York I make it a point to visit Restaurant Saul on Smith Street.
positive	SERVICE#GENERAL	Manager	29:36	We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.
negative	FOOD#STYLE_OPTIONS	menu	4:8	The menu is limited but almost all of the dishes are excellent.
negative	FOOD#QUALITY	meals	43:48	Everything was going good until we got our meals.
neutral	SERVICE#GENERAL	Service	0:7	Service is not exactly five star, but thats not really a big deal.
positive	FOOD#QUALITY	fried oysters and clams	60:83	The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 
positive	RESTAURANT#GENERAL	YUKA	5:9	Love YUKA.
positive	RESTAURANT#GENERAL	place	166:171	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.
neutral	FOOD#QUALITY	bibimbap	4:12	The bibimbap was average, but the stone bowl wasn't even close to sizzling.
negative	FOOD#STYLE_OPTIONS	dosas	4:9	The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.
positive	RESTAURANT#GENERAL	pizzeria	27:35	I stumbled upon this great pizzeria as I explored my new neighborhood.
positive	RESTAURANT#GENERAL	Pizza 33	5:13	Love Pizza 33..
positive	FOOD#STYLE_OPTIONS	bagels	4:10	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.
negative	FOOD#QUALITY	sushi	47:52	Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.
positive	AMBIENCE#GENERAL	setting	75:82	I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.
positive	DRINKS#STYLE_OPTIONS	wine list	4:13	The wine list is interesting and has many good values.
positive	AMBIENCE#GENERAL	decor	4:9	The decor is very simple but comfortable.
positive	RESTAURANT#GENERAL	spot	23:27	But nonetheless--great spot, great food.
negative	FOOD#QUALITY	sauces	28:34	The food was not fresh, the sauces were bland and very oily.
negative	FOOD#QUALITY	salmon	29:35	I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.
neutral	AMBIENCE#GENERAL	restaurant	44:54	So what you really end up paying for is the restaurant not the food.
positive	RESTAURANT#GENERAL	spot	24:28	It is definitely a good spot for snacks and chat.
positive	AMBIENCE#GENERAL	backyard dining area	91:111	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
positive	FOOD#QUALITY	Dancing, White River and Millenium rolls	4:44	The Dancing, White River and Millenium rolls are musts.
positive	FOOD#QUALITY	Pizza	4:9	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
positive	FOOD#QUALITY	food	43:47	Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 
positive	DRINKS#STYLE_OPTIONS	selecion of wines	39:56	The food is great and they have a good selecion of wines at reasonable prices.
positive	FOOD#QUALITY	BBQ ribs	38:46	This place has the best Chinese style BBQ ribs in the city.
negative	FOOD#QUALITY	rice	17:21	Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.
positive	SERVICE#GENERAL	service	32:39	The food is outstanding and the service is quick, friendly and very professional.
positive	FOOD#QUALITY	spices	9:15	Delicate spices, onions, eggs and a kick-ass roti.
negative	SERVICE#GENERAL	service	21:28	Decor is nice though service can be spotty.
positive	FOOD#QUALITY	food	5:9	Good food: my favorite is the seafood spaghetti.
positive	AMBIENCE#GENERAL	decor	30:35	The service is excellent, the decor is great, and the food is delicious and comes in large portions.
positive	FOOD#QUALITY	fish	63:67	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.
positive	FOOD#QUALITY	food	4:8	The food's as good as ever.
positive	FOOD#QUALITY	eggplant pizza	15:29	I LOOOVE their eggplant pizza, as well as their pastas!
positive	FOOD#QUALITY	food	61:65	The vibe is very relaxed and cozy, service was great and the food was excellent!
positive	FOOD#QUALITY	food	4:8	The food was very good, a great deal, and the place its self was great.
positive	SERVICE#GENERAL	server	83:89	Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.
negative	FOOD#QUALITY	dosas	4:9	The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.
positive	FOOD#QUALITY	food	57:61	To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.
positive	SERVICE#GENERAL	wait staff	16:26	Kind, attentive wait staff.
neutral	RESTAURANT#MISCELLANEOUS	place	5:10	This place is always packed.
positive	FOOD#QUALITY	food	27:31	$6 and there is much tasty food, all of it fresh and continually refilled.
positive	FOOD#QUALITY	Food	5:9	Good Food
positive	FOOD#QUALITY	braised lamb shank in red wine	44:74	I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.
positive	SERVICE#GENERAL	staff	89:94	My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.
positive	FOOD#QUALITY	ingredients	182:193	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.
negative	FOOD#PRICES	fish and chips	27:41	It was totally overpriced- fish and chips was about $15.... 
positive	DRINKS#QUALITY	Change Mojito	19:32	I also ordered the Change Mojito, which was out of this world.
negative	FOOD#QUALITY	mussles	4:11	The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.
neutral	RESTAURANT#MISCELLANEOUS	place	16:21	Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.
negative	FOOD#QUALITY	food	23:27	Not impressed with the food.
positive	DRINKS#STYLE_OPTIONS	beverage selections	20:39	Good spreads, great beverage selections and bagels really tasty.
positive	AMBIENCE#GENERAL	ambience	20:28	However, go for the ambience, and consider the food just a companion for a trip across the world!
positive	RESTAURANT#GENERAL	spot	6:10	Great spot, whether looking for a couple of drinks or quiet dinner.
positive	AMBIENCE#GENERAL	restaurant	14:24	I thought the restaurant was nice and clean.
negative	SERVICE#GENERAL	staff	41:46	The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.
positive	FOOD#QUALITY	Indian food	24:35	I cannot imagine better Indian food in all of the city.
negative	FOOD#QUALITY	rice	4:8	The rice was poor quality and was cooked so badly it was hard.
negative	FOOD#QUALITY	bagels	6:12	Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.
positive	FOOD#QUALITY	sushi	147:152	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.
negative	SERVICE#GENERAL	service	47:54	You would think they would make up for it with service, sadly, no.
positive	AMBIENCE#GENERAL	Traditional French decour	0:25	Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.
negative	FOOD#QUALITY	food	4:8	The food was not fresh, the sauces were bland and very oily.
positive	FOOD#QUALITY	gyro meat	125:134	What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.
positive	FOOD#STYLE_OPTIONS	buffet	4:10	The buffet had a nice selection.
positive	AMBIENCE#GENERAL	ambiance	57:65	The view is breathtaking the service is top notch... the ambiance is wonderfull.
negative	SERVICE#GENERAL	service	64:71	Considering you will spend at least $60 a head, I expect better service. 
negative	FOOD#QUALITY	chicken casserole	15:32	We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.
positive	AMBIENCE#GENERAL	Thalia	0:6	Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.
positive	SERVICE#GENERAL	service	57:64	Excellent atmosphere, delicious dishes good and friendly service.
positive	RESTAURANT#GENERAL	Ginger House	14:26	Have eaten at Ginger House several times, and it's always good.
negative	FOOD#STYLE_OPTIONS	menu	8:12	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 
positive	LOCATION#GENERAL	views of the city	57:74	The waiter was attentive, the food was delicious and the views of the city were great.
negative	SERVICE#GENERAL	Service	0:7	Service ok but unfriendly,filthy bathroom.
negative	FOOD#QUALITY	soy sauce	56:65	the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 
positive	RESTAURANT#GENERAL	Patsy's Pizza	0:13	Patsy's Pizza = true love
positive	FOOD#QUALITY	halibut special	32:47	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.
positive	FOOD#QUALITY	food	16:20	not only is the food
positive	FOOD#QUALITY	braised rabbit	87:101	The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.
positive	RESTAURANT#GENERAL	Pastis	29:35	And evaluated on those terms Pastis is simply wonderful.
positive	FOOD#QUALITY	food	4:8	The food is good, especially their more basic dishes, and the drinks are delicious.
positive	FOOD#QUALITY	salad	16:21	By far the best salad I have had in a fast food restaurant.
positive	AMBIENCE#GENERAL	patio	89:94	Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.
positive	AMBIENCE#GENERAL	outdoor seating	45:60	Warm and friendly in the winter and terrific outdoor seating in the warmer months.
positive	FOOD#QUALITY	crust	4:9	the crust was imazingly cooked well and pizza was fully loaded:):):)
negative	FOOD#STYLE_OPTIONS	rice	70:74	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 
positive	SERVICE#GENERAL	service	6:13	Great service, great food.
positive	FOOD#QUALITY	chicken	78:85	Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.
negative	FOOD#QUALITY	porcini mushroom pasta special	4:34	The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.
positive	DRINKS#QUALITY	drinks	32:38	Everything was wonderful; food, drinks, staff, mileau.
positive	RESTAURANT#GENERAL	place	4:9	The place is a bit hidden away, but once you get there, it's all worth it.
negative	RESTAURANT#MISCELLANEOUS	Thai restaurant	2:17	A Thai restaurant out of rice during dinner?
positive	RESTAURANT#GENERAL	place	24:29	In any event, this is a place I'll be sure to stop by again when I'm in this part of town.
negative	FOOD#QUALITY	raw vegatables in side orders	76:105	Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.
negative	SERVICE#GENERAL	service	5:12	Rude service, medicore food...there are tons of restaurants in NY...stay away from this one
positive	SERVICE#GENERAL	service	34:41	Great food, good size menu, great service and an unpretensious setting.
positive	FOOD#QUALITY	pasta dish	20:30	We both opted for a pasta dish and they were served timely and fresh.
positive	RESTAURANT#GENERAL	Village Underground	14:33	I came across Village Underground by accident, now I go there all the time.
positive	FOOD#QUALITY	food	35:39	Decor needs to be upgraded but the food is amazing!
negative	FOOD#QUALITY	egg custards	54:66	A few tips: skip the turnip cake, roast pork buns and egg custards.
positive	FOOD#QUALITY	vitello alla marsala	14:34	I ordered the vitello alla marsala and I was pretty impressed.
positive	FOOD#QUALITY	meal	33:37	I paid just about $60 for a good meal, though :)
positive	FOOD#QUALITY	food	6:10	Great food, great decor, great service.
positive	AMBIENCE#GENERAL	atmosphere	5:15	Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.
negative	SERVICE#GENERAL	Service	0:7	Service is not what you are coming here for...
positive	AMBIENCE#GENERAL	restaurant	91:101	I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.
positive	FOOD#QUALITY	lamb	4:8	The lamb was tender so full of flavor, the dessert was divine!!
negative	FOOD#STYLE_OPTIONS	vegetarian dish	22:37	Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).
positive	SERVICE#GENERAL	crew	43:47	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.
positive	RESTAURANT#MISCELLANEOUS	spot	19:23	Definitely a great spot for a nice occasion or date.
negative	RESTAURANT#GENERAL	place	47:52	If I could give 0 stars I would do so for this place.
positive	FOOD#STYLE_OPTIONS	portion	4:11	The portion sizes here are huge, and the sushi is good.
negative	FOOD#PRICES	toppings	12:20	Spreads and toppings are great - though a bit pricey.
positive	AMBIENCE#GENERAL	restaurant	10:20	This tiny restaurant is as cozy as it gets, with that certain Parisian flair.
negative	SERVICE#GENERAL	service	61:68	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.
negative	FOOD#QUALITY	tiramisu	41:49	But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.
positive	FOOD#QUALITY	balsamic vinegar over icecream	26:56	if you're daring, try the balsamic vinegar over icecream, it's wonderful!
positive	AMBIENCE#GENERAL	music	165:170	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
positive	AMBIENCE#GENERAL	back garden area	26:42	In the summer months, the back garden area is really nice.
negative	AMBIENCE#GENERAL	Decor	0:5	Decor needs to be upgraded but the food is amazing!
negative	FOOD#PRICES	stone bowl	39:49	Too bad I had paid an extra $2 for the stone bowl.
negative	FOOD#QUALITY	meals	15:20	Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.
positive	FOOD#QUALITY	lobster roll	31:43	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
neutral	FOOD#QUALITY	dishes	23:29	I tried a couple other dishes but wasn't too impressed.
neutral	AMBIENCE#GENERAL	place	17:22	Not a very fancy place but very good Chinese style Indian food.
positive	FOOD#QUALITY	arugula and goat cheese	51:74	Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.
positive	AMBIENCE#GENERAL	restaurant	51:61	All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.
negative	SERVICE#GENERAL	service	54:61	The food was mediocre at best but it was the horrible service that made me vow never to go back.
negative	FOOD#QUALITY	pizza	4:9	The pizza was delivered cold and the cheese wasn't even fully melted!
positive	FOOD#QUALITY	sashimi	10:17	Excellent sashimi, and the millennium roll is beyond delicious.
positive	FOOD#QUALITY	dinner	17:23	We have gone for dinner only a few times but the same great quality and service is given.
positive	RESTAURANT#MISCELLANEOUS	place	20:25	This is the kind of place you'd like to take all your friends to and still keep a secret.
negative	FOOD#QUALITY	Korean fair	87:98	However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.
positive	FOOD#QUALITY	dumplings	39:48	We could have made a meal of the yummy dumplings from the dumpling menu.
negative	FOOD#QUALITY	sushi	4:9	The sushi was awful!
positive	AMBIENCE#GENERAL	atmosphere	91:101	The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.
negative	AMBIENCE#GENERAL	ambience	36:44	The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
positive	FOOD#STYLE_OPTIONS	rolls	4:9	The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.
positive	AMBIENCE#GENERAL	live jazz band	55:69	The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.
positive	SERVICE#GENERAL	service	35:42	The vibe is very relaxed and cozy, service was great and the food was excellent!
positive	RESTAURANT#GENERAL	Lucky Strike	0:12	Lucky Strike is a great casual place to just grab a bite to eat.
negative	SERVICE#GENERAL	waiter	129:135	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.
positive	FOOD#QUALITY	meal	65:69	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
positive	DRINKS#STYLE_OPTIONS	martini	32:39	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
positive	FOOD#QUALITY	tuna tartar appetizer	6:27	Their tuna tartar appetizer is to die for.
positive	FOOD#QUALITY	ravioli	15:22	I had the best ravioli ever.
positive	FOOD#QUALITY	apppetizers	7:18	Unique apppetizers.
positive	FOOD#QUALITY	food	33:37	The view is spectacular, and the food is great.
positive	AMBIENCE#GENERAL	Egyptian restaurant	30:49	A beautifully designed dreamy Egyptian restaurant that gets sceney at night.
positive	FOOD#QUALITY	potato stuff kanish	94:113	Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.
positive	FOOD#STYLE_OPTIONS	food	4:8	The food looked very appetizing and delicious since it came on a variety of fancy plates.
negative	SERVICE#GENERAL	service	18:25	however, it's the service that leaves a bad taste in my mouth.
positive	SERVICE#GENERAL	SERVICE	4:11	THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.
positive	FOOD#QUALITY	food	4:8	The food is authentic Italian - delicious!
positive	FOOD#QUALITY	food	20:24	Baluchi's has solid food and a nice decor at reasonable prices.
negative	RESTAURANT#PRICES	place	5:10	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.
positive	SERVICE#GENERAL	service	77:84	also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!
positive	FOOD#QUALITY	spicy Tuna roll	4:19	The spicy Tuna roll is huge and probably the best that I've had at this price range.
positive	FOOD#QUALITY	food	4:8	The food was excellent as well as service, however, I left The Four Seasons very dissappointed.
positive	FOOD#PRICES	BBE $29 fixe prix menu	17:39	My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!
positive	RESTAURANT#MISCELLANEOUS	place	5:10	This place is the most Japanese it can ever get.
positive	FOOD#STYLE_OPTIONS	penne a la vodka	34:50	We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.
neutral	FOOD#QUALITY	Appetizers	34:44	Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.
positive	FOOD#QUALITY	Gulab Jamun (dessert)	40:61	We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.
negative	FOOD#STYLE_OPTIONS	sandwiches	10:20	Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.
positive	RESTAURANT#GENERAL	spot	12:16	THe perfect spot.
positive	FOOD#QUALITY	Chef's tasting menu	49:68	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
positive	RESTAURANT#GENERAL	Myagi	0:5	Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.
positive	FOOD#STYLE_OPTIONS	Cheese plate	0:12	Cheese plate is a varied delight and great bargain at $10.
negative	SERVICE#GENERAL	waitress	61:69	I was there for brunch recently, and we were tag teamed by a waitress and a waiter.
negative	FOOD#QUALITY	pork belly	94:104	Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).
positive	FOOD#QUALITY	bagel	63:68	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
positive	AMBIENCE#GENERAL	place	4:9	The place is a lot of fun.
negative	FOOD#QUALITY	food	94:98	Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.
positive	FOOD#QUALITY	food	61:65	We have been to this place many times, and always have great food, wine, and service.
positive	FOOD#QUALITY	family style salad	32:50	Get the pepperoni - YUM - and a family style salad.
positive	FOOD#QUALITY	cheesecake	28:38	I got an excellent piece of cheesecake and we had several other nice pastries.
positive	RESTAURANT#GENERAL	Red Eye	38:45	I have NEVER been disappointed in the Red Eye.
positive	FOOD#PRICES	Indian	20:26	They have authentic Indian at amazin prices.
negative	FOOD#PRICES	Spreads	0:7	Spreads and toppings are great - though a bit pricey.
positive	FOOD#QUALITY	chicken pot pie	4:19	The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.
positive	AMBIENCE#GENERAL	space	18:23	The design of the space is good.
negative	FOOD#QUALITY	dishes	49:55	The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.
positive	DRINKS#QUALITY	sangria	4:11	The sangria was pretty tasty and good on a hot muggy day.
negative	FOOD#QUALITY	foods	74:79	We ate at this Thai place following the reviews but very unhappy with the foods.
negative	DRINKS#PRICES	drinks	124:130	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
positive	FOOD#PRICES	food	29:33	Just straight up cheap, good food.
positive	SERVICE#GENERAL	service	4:11	The service was attentive, yet discreet.
